year,odometer,manufacturer_id,fuel_id,transmission_id,type_id,age_car,price
2020,87551,7,3,1,2,5,313060.4130912305
2005,297295,0,2,1,1,20,182885.43103724357
2006,130082,1,0,1,4,19,214145.83689819212
2021,40350,3,0,0,0,4,300215.10779178684
2007,96145,1,1,0,5,18,231385.7735477302
2015,244561,3,1,0,4,10,237976.43355275318
2006,34386,2,2,1,5,19,226188.43949987518
2015,217216,6,0,1,3,10,261022.40365877672
2008,220431,7,1,1,2,17,239147.8378403922
2005,179893,5,1,1,0,20,216401.27144119685
2005,232106,5,1,0,5,20,207455.50053695985
2020,121359,5,2,1,4,5,293257.4601139568
2020,171377,3,3,0,0,5,283314.71307749004
2012,121651,1,3,0,0,13,245491.17296105143
2004,74564,7,1,0,1,21,239846.64121187173
2015,30836,3,2,0,4,10,273702.300542891
2021,104342,1,1,0,1,4,295256.73257187166
2012,164832,2,2,0,3,13,246800.89110308484
1999,163535,4,3,0,4,26,190870.7412888419
2006,28913,2,1,1,1,19,232536.89108531352
2003,177278,5,0,0,2,22,206767.69716528192
2014,287906,0,3,1,1,11,232424.04435068776
2022,208728,6,0,0,1,3,291360.65471099695
2007,275435,7,0,1,3,18,210800.55031664483
2013,139905,6,1,0,2,12,275069.3028147134
2002,79610,3,1,1,0,23,215651.44267366212
2000,99851,4,1,1,1,25,207560.45178881905
2000,228220,3,1,1,0,25,186604.05063401567
2001,216481,1,1,1,5,24,187817.09108963682
2020,213128,4,3,1,3,5,274834.7013687274
2011,38359,1,3,0,4,14,260269.48792326121
2022,37365,0,1,0,1,3,298792.58365857706
2002,49482,3,3,0,3,23,215469.5903806751
2007,53472,5,3,0,2,18,243069.567518749
2002,159378,3,2,1,3,23,199234.9203850536
2016,70860,2,1,1,0,9,271165.2341759033
2019,129912,1,1,1,3,6,271324.37446634116
2016,200481,0,2,1,2,9,244891.47697810628
2018,150104,0,0,0,2,7,265094.0475301064
2006,273226,0,2,1,4,19,191625.47573134268
2010,183874,5,1,0,3,15,230152.80160409946
2007,77545,4,3,0,4,18,238735.77590984863
2008,86356,4,2,0,5,17,238312.57774457024
2006,105504,7,2,1,1,19,239504.90139733182
2000,161456,2,1,0,4,25,189096.95748801285
1999,164269,3,1,1,4,26,192026.30010086708
2015,34606,5,3,1,2,10,281664.645663624
2002,155440,7,0,0,0,23,217912.05840774672
2015,284067,2,0,0,3,10,238792.91785620703
2015,167384,7,3,1,4,10,274095.7779085795
2015,240955,5,0,1,3,10,261181.49516196374
2001,291668,7,3,0,0,24,193348.72027913708
2009,102917,4,1,0,3,16,232894.1028035291
2017,172162,2,2,1,4,8,260850.71501717495
1998,251990,3,0,1,1,27,167406.38208484132
2014,82337,5,0,0,0,11,271091.950486808
2018,165643,2,0,1,0,7,276041.4739218251
2011,252428,2,1,0,5,14,228837.56258906864
2002,214226,3,2,1,4,23,197576.24556260486
2005,32670,2,0,1,1,20,234119.35426370698
2017,252179,0,2,1,0,8,243180.7256302638
2012,48851,7,1,1,0,13,274166.6863273739
1999,224112,1,3,1,5,26,167866.17986015018
2021,39812,0,3,0,2,4,298988.1309200569
2022,120597,1,1,0,4,3,288344.12999663746
2014,139940,4,2,0,4,11,256705.28080173457
2017,45377,5,0,1,1,8,300704.6746243438
2022,119961,1,2,1,2,3,291512.77650179213
2017,219997,7,2,0,4,8,264949.08516724245
2020,291776,6,2,1,5,5,274141.93236282485
2005,214812,7,0,1,5,20,212574.70697481168
2019,201416,4,1,0,5,6,275592.7939803376
2013,115619,2,1,1,5,12,261569.97360118644
2015,54811,4,2,1,0,10,278922.14654883894
2005,41631,1,1,0,4,20,228268.60431312965
2020,91927,4,0,1,5,5,283525.27471703634
2017,279661,1,3,1,5,8,238676.79485093866
2019,72193,2,2,1,5,6,280424.54531889263
1999,165491,7,3,0,0,26,195427.65422032165
1999,174424,5,2,1,5,26,185257.36286806286
2016,157283,3,2,1,3,9,263333.00669649494
2010,155831,3,2,1,2,15,226143.97958357687
2021,132496,5,0,0,1,4,283346.2572425749
2019,189507,6,1,1,1,6,288906.58467739896
2003,249526,6,3,1,1,22,208212.9512395815
1999,83705,2,2,1,2,26,194614.19991710997
2018,222684,5,3,1,5,7,272811.79423902085
1998,289904,7,1,0,5,27,179991.70844001937
2007,281038,4,3,1,0,18,203321.01386638422
2006,133050,6,2,0,3,19,228727.69411872735
2002,61672,5,2,0,2,23,214696.66468123338
2012,56729,6,2,0,5,13,275773.8979630483
2022,71862,5,1,1,0,3,304662.09356940706
2008,288137,1,3,1,2,17,203464.62400904897
2004,39625,6,1,0,1,21,235907.8281480085
2015,127466,3,2,0,3,10,258860.9975630657
2001,130612,3,0,1,2,24,200655.67327425265
2006,150704,6,2,1,1,19,233256.13599743467
2005,108552,6,3,1,4,20,231655.31820686307
2022,58622,6,0,1,0,3,311601.36602882086
2011,167473,1,2,0,5,14,244961.99105693313
2008,286315,0,1,1,1,17,200470.58588447794
2007,153971,2,0,1,0,18,215681.70428569097
1998,166225,0,1,0,3,27,175360.58970692905
2016,75626,6,3,0,2,9,290058.88539563655
2011,59373,7,0,1,2,14,265967.9308587176
2006,93931,0,1,0,2,19,220901.57671061056
2006,218055,0,3,1,1,19,197322.58409785564
2005,154597,0,3,0,4,20,208716.81769563258
2012,29524,0,0,0,4,13,249983.8959437746
2010,254508,3,2,1,4,15,226114.37738639727
2003,98226,0,1,0,3,22,200228.12319598199
2011,144805,4,0,0,3,14,243131.4036892736
2000,133882,1,2,0,5,25,195429.51523795136
2019,38259,7,0,1,2,6,308958.6688206541
2006,111581,3,3,1,1,19,221911.88877185507
2018,227308,4,1,1,2,7,270479.2109557295
2000,277529,3,3,0,3,25,170586.1882409988
2014,154531,1,1,1,3,11,249978.86391815246
2002,145290,2,0,0,3,23,201656.8642143127
2000,135625,0,0,1,5,25,195103.27668893163
2005,282371,1,1,0,0,20,194835.70899040767
2012,259822,7,0,1,2,13,238673.23099311613
2003,58391,4,3,1,3,22,215879.85716130884
2012,181188,0,1,1,3,13,240233.86862576427
2007,45181,3,2,0,2,18,247943.9668092145
2008,299390,7,1,0,2,17,225937.28531189662
2014,147469,0,3,0,1,11,244992.76109100424
2022,146809,7,0,1,3,3,309332.5038793837
2016,102206,1,0,0,0,9,268001.81438628095
1999,84936,1,1,1,1,26,184145.51896885084
2002,201402,4,0,1,5,23,188931.0251704223
2016,151851,5,1,1,1,9,274567.0263118221
2017,255946,1,0,1,3,8,245968.07294391014
2002,88657,4,0,1,1,23,212780.5564943584
2004,261387,6,2,0,3,21,210974.23737362496
2022,150541,6,1,1,1,3,306444.7845415138
2002,47126,6,3,0,2,23,227154.89681100697
2001,242062,5,1,1,4,24,188228.40240698587
1999,273330,1,1,1,5,26,160134.27130912562
2006,290716,4,2,0,3,19,212052.8534915864
2017,34290,0,3,0,3,8,283604.7004128664
2008,96637,6,2,1,5,17,244312.93828671152
2021,125913,3,1,1,0,4,300787.27389031334
1998,239390,1,3,0,0,27,161066.6818186508
2002,248995,3,3,0,2,23,195327.0144273617
2002,195646,5,3,1,1,23,206618.9838790014
2018,237269,6,1,0,5,7,272299.5122636721
1999,178181,7,0,1,3,26,198280.04122410988
2014,227226,1,1,1,3,11,242836.2361869345
2013,141121,3,3,0,3,12,251792.82892356225
1998,111441,0,0,0,3,27,177232.2546712332
2020,143677,6,3,0,4,5,297567.19254053273
2004,210849,0,3,0,4,21,196297.394810006
2000,219645,0,1,0,1,25,173758.07804439205
2012,176842,2,3,1,2,13,236858.20892044783
2018,286907,0,3,1,0,7,244084.08946454202
2001,71362,1,3,0,0,24,209624.49501744428
2017,102975,1,3,0,1,8,278252.1508418684
2003,122335,2,0,0,5,22,212583.26872590705
2010,237421,2,2,1,1,15,223773.03679695044
2004,89347,4,3,0,2,21,224681.79451147813
2018,62629,7,1,1,1,7,296632.49437552976
2021,98650,3,0,1,0,4,291144.2018323096
2001,36645,2,3,0,4,24,213987.0481778967
1998,263463,3,3,1,3,27,167084.91832511002
2012,249055,4,1,1,2,13,229664.5678032613
2012,233229,1,0,1,0,13,228113.4738359486
2003,176377,5,0,1,5,22,215952.11805914852
2016,228831,5,3,0,1,9,255757.06274171098
2002,196020,7,2,1,4,23,218167.8088995185
2001,164435,3,2,0,2,24,197219.3745886076
2011,137499,4,2,1,0,14,243771.55014571833
2001,146106,0,1,0,4,24,181610.97578531818
2019,220702,0,0,0,0,6,252316.04431741478
2021,165789,7,0,0,4,4,295478.25529374933
2000,225388,4,3,1,5,25,182509.33647366974
2008,232258,5,0,1,5,17,227910.6148603495
2016,290167,3,2,1,5,9,245589.94335146688
2002,234386,7,2,1,0,23,206615.47596876282
2018,49376,4,2,1,4,7,296523.9202209082
2021,20024,3,3,1,4,4,311018.6007178327
2013,42303,3,2,0,2,12,275580.81292874203
1998,285135,4,2,1,1,27,166899.8112518261
2007,203492,2,2,1,4,18,216216.43014292413
1999,245703,0,2,0,4,26,169938.29431384214
2016,110824,5,0,0,4,9,271864.19708708127
2000,174237,3,0,1,5,25,190175.92383746497
2015,231928,6,1,1,5,10,252607.7807191306
2019,32275,5,0,1,4,6,296894.82825113385
2017,32670,6,1,1,0,8,295087.5469393944
2006,278986,4,0,1,3,19,200544.29121358774
2012,199790,5,0,0,3,13,238107.35286873695
2019,252736,6,2,0,2,6,275104.844751748
2002,120479,6,3,1,3,23,219181.96725505884
2010,116722,6,2,1,1,15,252904.4448097583
2001,52377,3,3,0,2,24,216198.55930752118
2022,102431,3,1,0,2,3,302613.0867520015
2021,102734,7,2,0,1,4,309935.2931218701
2009,61368,2,0,0,3,16,244879.51379178237
2010,297130,0,1,1,3,15,199271.847749048
2018,116859,5,0,1,0,7,286079.80031739245
2004,129718,0,1,1,4,21,213213.09293135014
2006,93278,0,1,0,0,19,225533.59341311554
2022,85175,1,0,1,1,3,292752.83380986267
2007,189489,7,1,0,3,18,225119.97806874526
2000,250158,0,2,1,0,25,170867.92302227058
2005,166684,3,0,0,4,20,212349.76225477623
2020,272011,2,2,1,1,5,261308.13218793998
2018,243311,3,1,0,0,7,267755.0395699917
2014,33360,2,2,0,0,11,275391.156754451
2019,96228,7,0,0,3,6,301979.4204936337
2022,125018,2,1,0,1,3,295496.14843315625
2009,287238,4,3,0,3,16,214826.3838766211
2015,128625,3,1,1,5,10,271125.09812954004
2014,120054,2,3,1,5,11,257294.04920476483
2000,160317,3,3,1,3,25,197393.23298007678
1998,199946,0,1,1,5,27,173486.81847134564
2001,33043,6,2,0,5,24,223608.73999961498
2004,130310,7,2,1,4,21,233627.41355810867
2009,66840,5,3,0,5,16,255986.86210215493
2019,78320,1,2,1,4,6,290154.10557687783
2010,270380,1,2,1,5,15,209692.52333386298
2004,41906,2,0,0,4,21,227159.3679131456
2011,145795,4,3,1,1,14,245575.30782940143
2006,80455,4,1,0,0,19,235389.93415444548
2014,231854,5,3,1,5,11,253867.41199181453
1999,154477,6,1,0,4,26,188294.91865152077
2022,135854,6,0,1,5,3,303212.0041237853
2008,115236,4,1,1,2,17,243791.16824907763
2007,110931,5,1,0,1,18,240406.4972306506
2000,194018,2,3,0,0,25,184247.66772694734
2020,128575,7,2,0,5,5,290620.0684298839
2020,228377,0,2,1,0,5,265954.8707652155
2011,114753,6,1,0,3,14,254382.89970331753
2003,65767,0,1,0,3,22,208462.41057435336
2013,73966,2,2,0,1,12,263020.3971094218
2001,190620,5,3,1,0,24,201262.97976139945
2021,134381,5,2,1,0,4,302757.278247662
2017,207545,5,0,1,5,8,272550.77670727373
2013,44145,7,2,0,0,12,279740.3804220509
2001,49049,4,1,1,1,24,222706.39886245943
2005,261561,0,3,0,5,20,190626.5421289822
1998,180038,1,1,0,4,27,169540.4434862536
2020,75379,2,2,1,3,5,299232.5423534767
2008,293919,4,1,1,2,17,210630.79560292867
2012,121328,5,1,1,3,13,262510.8813675273
2021,76852,5,0,1,5,4,298805.3263803041
2011,233304,6,0,1,2,14,232702.8017339016
2013,188734,4,1,1,5,12,246292.42723661143
2012,237697,1,0,1,3,13,224939.66239910419
2002,56899,7,3,0,2,23,234210.2777148352
2018,199118,5,2,1,2,7,272325.23245692
2007,115562,6,2,0,5,18,237673.01085335301
2011,241117,6,3,1,0,14,237627.5090916026
2000,241914,1,0,0,5,25,180850.14329196615
2018,119503,7,1,1,2,7,297826.80273150385
2004,103996,7,0,1,4,21,224862.66619193542
2011,266087,2,3,1,4,14,221344.8848541709
2018,256846,4,0,0,1,7,257528.25591003534
1999,224718,4,2,0,2,26,178605.77163306682
2020,138550,1,3,1,4,5,275751.9799738068
2015,285065,7,3,0,2,10,248786.5057591475
2017,203252,6,0,1,5,8,265952.89992264914
2013,235140,4,2,1,3,12,241700.73174867488
2021,182324,3,2,0,1,4,281538.37313540926
2006,75449,3,2,1,4,19,239747.4805532182
2017,50212,3,3,1,3,8,282931.82543760457
2022,271414,4,0,1,5,3,278313.17542034475
2006,217326,0,0,1,4,19,205300.559418607
2019,176137,6,3,0,0,6,287697.92025162274
2006,233426,2,0,0,1,19,199015.23494324248
2001,282120,0,1,1,0,24,175753.03017066268
2020,37431,7,1,0,0,5,308182.5592878935
2002,113359,6,3,1,4,23,214814.60158206755
2016,156314,7,3,0,0,9,279245.64399698697
2003,129655,0,3,0,2,22,201494.51582973427
2001,132771,0,1,0,4,24,194461.05896634972
2005,52957,4,3,1,3,20,230278.07636420443
2014,226464,1,3,1,2,11,237303.98437491225
1999,88497,3,1,0,3,26,190334.13840650188
2022,73222,5,3,1,5,3,307104.97388655395
2006,28501,5,1,1,3,19,246162.32820628397
2007,218643,1,1,0,5,18,207755.9769685833
2000,27711,1,1,1,5,25,202501.930835267
2010,117998,7,3,1,4,15,265063.54263172013
2010,73979,4,3,1,4,15,252908.14859529492
2017,244972,4,1,0,2,8,265805.5152652421
2013,187535,1,0,0,4,12,231842.27333687388
2016,117126,4,0,0,5,9,274586.0335768987
2003,34012,1,0,0,1,22,210489.9670925036
2014,254911,3,3,0,3,11,240769.02100917874
2011,245152,3,3,0,2,14,232287.1741444976
2002,23248,3,2,0,1,23,228148.91349116914
2002,58318,5,1,1,2,23,221998.20338230446
2015,257274,2,1,0,5,10,246726.42054001414
2006,47141,2,3,0,4,19,234796.2175266626
1999,73387,3,2,0,1,26,208782.9752796697
2005,81900,6,2,1,5,20,237399.91901637067
2006,201999,3,1,0,1,19,210522.9165421999
2005,90839,5,2,0,1,20,231648.19970372636
2003,164876,2,3,0,4,22,200366.509175234
2005,40231,5,3,0,4,20,249433.56365007188
1999,26592,7,0,0,3,26,213278.1220984989
2010,123337,1,1,0,0,15,239609.64916381956
2004,82553,4,1,0,4,21,223208.5787656569
2010,109331,7,1,0,0,15,258103.40432515
2007,121438,3,3,1,5,18,226976.92508536912
2000,65331,3,2,0,3,25,208153.10740217063
2014,137495,6,3,0,1,11,265906.3571442046
2003,164401,0,0,1,0,22,196246.78113523682
2010,219371,2,1,1,2,15,230765.0700963063
2008,283079,3,1,0,4,17,207112.25229327497
2007,160005,4,3,1,1,18,227375.40759512858
2009,91818,1,1,1,3,16,240030.60351899225
2011,119551,4,3,0,0,14,248161.68662991945
2012,291355,0,0,0,2,13,220597.4514058421
2007,92466,7,1,1,0,18,251202.20349255513
2017,161983,3,0,0,1,8,269279.65417881525
2000,281376,1,1,0,0,25,177130.3646523446
2002,197924,6,0,1,3,23,204237.24982584608
2020,259544,2,3,0,5,5,267842.62444774195
2016,89504,2,3,0,4,9,266999.8072812519
2020,51501,6,2,1,0,5,307437.1315533308
2014,73644,1,1,1,5,11,254311.24652656983
1998,286068,1,1,1,1,27,155473.7281489488
2001,276606,2,0,0,5,24,183675.66459835344
2008,288488,0,1,0,5,17,197503.91459162487
2009,83738,6,0,0,1,16,256653.43200855167
2004,237125,3,1,1,2,21,195338.99833144524
2015,179755,1,1,1,4,10,252676.4142787304
2014,134165,5,3,0,5,11,266926.7185831738
2002,291895,3,1,1,3,23,183221.01254899206
2009,79328,0,2,1,5,16,232629.0177697786
2007,232069,3,0,1,1,18,213012.81720247335
2005,225950,3,2,0,1,20,207983.1178556484
2001,192561,5,2,0,3,24,199064.84347912605
2010,73261,2,0,0,5,15,252794.88702395197
2000,282672,4,2,0,5,25,175530.38533831848
2002,290807,3,3,0,1,23,185519.26925933664
2010,78598,4,1,0,4,15,254053.4980498129
2001,98852,4,3,0,2,24,220554.23933290437
2007,37226,2,1,1,1,18,240679.42053744255
2010,297623,1,2,1,0,15,217414.32731797834
2016,218070,2,3,1,5,9,248350.75413134406
1999,217302,4,1,0,1,26,178876.60698093806
2011,194302,6,0,0,3,14,245034.7659993986
2016,246808,4,1,0,5,9,255554.3167996043
2005,163083,1,1,1,1,20,201926.30481341525
2018,265276,3,3,1,3,7,261571.85730705416
2009,208091,6,0,0,5,16,240888.30511286022
2006,193328,5,1,0,5,19,214897.13516796663
1999,21873,1,3,1,5,26,202057.05575402768
2001,193979,1,3,1,1,24,184536.7334282054
2004,59346,7,3,1,0,21,237984.45080311614
2004,185787,1,0,0,5,21,197310.86040473712
1999,186999,5,0,0,3,26,182714.46872124763
2014,60679,3,2,0,0,11,271717.6938988141
2007,198430,7,3,0,2,18,230260.2709011871
2020,54474,7,3,0,3,5,312452.2425100058
2010,206494,2,3,1,4,15,225141.4361145216
2008,288014,1,3,0,5,17,206868.96019786486
2008,74742,2,3,1,3,17,238395.70328069208
2014,134166,0,2,0,0,11,250412.91179487805
2019,66189,1,0,1,3,6,282939.4835237762
2015,68055,1,1,0,5,10,270490.59369254037
2007,59572,5,2,0,5,18,239624.70500677967
2011,280679,6,3,0,0,14,235056.32466833637
1998,180000,3,0,0,3,27,176014.45809117996
2002,273843,5,2,1,1,23,192970.53094919524
2015,49230,7,0,1,5,10,288057.47570039844
2019,252435,5,0,1,2,6,274944.1131312253
2022,225718,4,0,0,0,3,280464.93854704185
2007,64634,7,1,1,4,18,246628.06929828666
2001,81117,7,1,1,2,24,212008.05490448154
2018,85733,6,3,0,4,7,292277.3601104344
2014,182193,7,1,1,0,11,260549.2987682262
2020,117526,1,0,0,0,5,286041.86463808233
2004,279037,1,2,1,0,21,184606.83752334304
2015,31762,1,0,0,4,10,277023.6616582425
2018,279791,5,2,1,3,7,259307.07509122655
2002,81271,4,0,0,4,23,212274.92799552347
1998,221586,7,2,0,2,27,182686.14336471527
1999,201345,7,3,0,3,26,194667.70833820786
2000,50367,6,3,0,5,25,211813.63489643298
2020,152328,0,3,0,5,5,273012.1389977052
2005,231891,0,2,0,4,20,193477.93784584975
2019,266801,4,0,1,2,6,260322.39303705684
2013,203253,6,3,1,1,12,245150.01885359333
2009,74792,7,1,1,5,16,257777.95806438403
2004,224868,1,0,0,4,21,194238.14676044916
2019,57357,1,2,1,4,6,281841.79647940106
2007,183388,5,3,1,0,18,229882.1746037411
2004,219314,1,1,1,2,21,206195.68408747218
1999,154491,2,0,0,5,26,189955.67476343937
2013,45867,4,1,0,2,12,272372.367431232
2010,37300,7,2,0,0,15,262885.2039305503
2002,214335,6,3,0,3,23,202674.36019939993
2021,267874,2,1,1,2,4,269737.06529758725
2007,184293,4,0,0,0,18,224830.1292294712
2013,71714,6,3,1,3,12,261189.5308180539
2006,178006,7,2,1,1,19,214555.97255997465
2007,20125,3,1,1,1,18,244483.1195831953
2021,294954,4,3,0,3,4,256118.84663527764
2007,91179,2,1,0,2,18,231437.2533462268
2004,167192,2,0,1,2,21,202162.0651302157
2015,299276,3,3,0,4,10,240147.42145846644
1998,75441,3,2,1,1,27,193119.20194953747
2003,50340,4,2,0,4,22,234679.81528369777
2000,186520,2,3,0,1,25,190366.56276110854
2012,189272,2,3,0,2,13,237226.9414897731
2002,42433,1,3,0,0,23,216560.61051912844
2012,37565,1,2,1,3,13,259332.34766484538
1999,279135,6,1,0,4,26,183039.67186253934
2011,280800,1,0,0,2,14,217610.7944539247
2011,279492,6,2,1,2,14,240599.0818483977
2012,33489,4,1,1,1,13,273032.6100390928
2015,244907,3,1,0,1,10,247615.54934408682
2001,252564,3,3,0,4,24,180559.37786602255
2003,177137,3,1,1,3,22,207029.26871677622
2014,27654,2,0,1,1,11,265974.5173827353
2014,210003,4,3,1,4,11,244313.3582645092
2016,36695,0,0,1,5,9,281411.88954391825
2011,97296,1,2,1,2,14,245010.9883991105
2015,36067,1,3,1,1,10,278310.2157461874
2003,87077,1,1,1,0,22,217879.066147204
2002,241202,0,1,0,3,23,176417.41013783735
1999,20337,0,1,0,1,26,211554.6584221164
2018,290406,3,2,1,4,7,258680.7583460734
2009,91893,1,0,0,2,16,235585.44442603402
2015,263423,2,1,1,2,10,242524.6769718218
2001,93299,0,0,0,0,24,188875.6661464512
2010,190113,6,1,0,5,15,248460.98946394242
2011,25994,2,3,1,3,14,265686.6773417586
2005,205800,1,1,1,0,20,204084.92435365185
2016,137890,4,2,1,4,9,270522.30394537695
1999,183176,2,3,1,5,26,187342.9181665681
2010,146286,1,3,0,2,15,226981.62598257817
2018,240496,7,0,0,2,7,272007.95533395436
1999,33609,5,1,0,1,26,214061.68921958873
2016,131925,6,2,1,2,9,263600.1019500021
2018,292327,7,2,0,1,7,269862.14512161934
2014,226655,4,1,1,5,11,252009.00472845434
2016,194735,4,2,1,4,9,266705.06330249074
2001,212924,3,2,0,2,24,190832.84281680666
2017,291511,2,3,0,0,8,246727.67224561662
2010,150506,2,2,1,1,15,231738.15654984582
2009,64593,5,0,0,1,16,252098.61411619297
2017,246231,1,1,1,3,8,251298.9872819245
1998,210531,7,0,1,0,27,187018.0985554101
2019,98274,3,3,0,0,6,285985.9217227289
2001,116664,7,1,1,2,24,221848.6680811769
2020,120346,0,2,0,2,5,274462.1156930087
2008,225899,7,1,1,0,17,220924.97514750191
2008,43845,6,3,1,4,17,256651.90082980078
2018,23508,3,1,1,3,7,299717.4450267828
2014,24754,1,3,0,3,11,268089.4720328617
2005,119899,3,2,1,4,20,219801.70195882127
2008,148828,3,1,1,5,17,223363.52362930233
2015,274797,5,2,0,0,10,250685.97121255295
2015,81377,2,0,0,3,10,282375.5674447616
2019,294285,2,2,1,5,6,261403.45812180685
2001,67080,2,3,0,0,24,200743.24714545524
2004,203623,7,2,1,0,21,221106.99141892907
2008,73197,6,1,1,2,17,253442.88764097288
2001,199096,0,0,1,3,24,177497.22068267703
2009,188123,5,0,1,1,16,230687.66142938664
2019,23456,7,0,0,1,6,308409.2595091116
2022,279631,5,2,1,1,3,283838.7949153506
2008,252501,7,0,0,1,17,229848.4932613165
2012,20957,5,3,0,5,13,278225.9790709609
2001,95641,5,0,1,3,24,216375.32673628593
2008,26748,6,1,1,5,17,261219.84438630138
2006,208775,6,1,0,3,19,216181.7819265142
2003,24896,3,1,0,5,22,228520.13974393657
2002,40896,4,0,0,1,23,229443.09307633975
2015,233719,4,3,0,2,10,249033.1947578547
2007,119185,5,3,1,0,18,239141.94660235112
2002,242031,0,3,0,2,23,177125.4557289196
2001,139706,2,0,1,0,24,196761.85508475715
2012,61621,6,0,1,0,13,280123.6990131074
2000,138469,6,3,0,3,25,202056.45980935203
1999,286529,2,2,0,5,26,164031.6690743617
1998,99736,6,0,0,5,27,197808.940354551
2016,37702,6,3,1,0,9,288087.81075584056
2008,187345,2,0,1,1,17,222090.53281557976
2012,59176,0,2,0,3,13,249480.58480589523
1999,151926,6,1,0,4,26,192433.18784878618
2008,227138,3,3,1,0,17,216265.09316298272
2012,220305,1,0,0,0,13,229894.76840563922
2006,131299,5,3,1,3,19,226103.70564268058
2022,279317,6,2,1,5,3,278930.30691144255
2006,38529,5,3,1,5,19,238778.13736479115
1999,257221,4,0,1,5,26,178421.33423516207
2012,28346,0,3,0,4,13,257796.28947662126
2002,177357,2,2,0,3,23,198549.8232262349
1999,88274,3,3,0,0,26,196486.91969496096
2021,294687,7,3,0,1,4,282082.09050856874
2011,29415,4,0,0,4,14,259475.05231098528
2015,58549,3,2,0,3,10,276760.5741840158
2019,182744,2,2,1,4,6,270826.4995460854
2009,211118,3,0,1,4,16,220060.54873187252
2012,200667,0,3,1,3,13,233771.24965986342
2009,189611,7,3,0,5,16,233731.4019868554
2010,128007,2,3,0,3,15,241802.61507770765
2002,172729,4,3,1,5,23,210198.6204169801
1999,96076,5,1,0,4,26,204450.72811426249
2000,281838,2,2,1,5,25,170232.68157743794
2014,71351,2,1,1,3,11,271298.16907553404
2010,111704,4,0,1,4,15,241138.21955102606
2007,268753,6,2,1,1,18,217257.91984031364
2016,285269,0,1,1,1,9,235243.90942237875
2002,253743,7,3,1,3,23,198586.70049465212
2000,220168,5,2,0,0,25,187967.11432657033
2007,138282,2,0,0,1,18,222401.5559356205
